PCODE,CLIENT_NM,Date,ACCTID,CCODE,CENSUS,Group_ID,CENSUS_EFF_DT,Total_Claims
ABA-P,Assured Benefits Administrators,2024-01-01,1268.0,ABALB 7094,42.0,1268LB0084,2025-01-01,4
ABA-P,Assured Benefits Administrators,2024-01-01,1268.0,ABALB 7097,13.0,1268LB0088,2025-01-31,6
ABA-P,Assured Benefits Administrators,2024-01-01,1268.0,ABALB 7098,6.0,1268LB0090,2025-02-28,2
ABA-P,Assured Benefits Administrators,2024-01-01,1268.0,ABALB 7103,29.0,1268LB0092,2025-02-28,6
ABA-P,Assured Benefits Administrators,2024-01-01,1268.0,ABALB 7104,18.0,1268LB0091,2025-02-28,10
ABA-P,Assured Benefits Administrators,2024-01-01,1268.0,ABALB 7105,9.0,1268LB0093,2025-02-28,2
ABA-P,Assured Benefits Administrators,2024-01-01,1268.0,ABALB 7113,66.0,1268LB0100,2025-02-28,19
ABA-P,Assured Benefits Administrators,2024-01-01,1268.0,ABALB 7115,10.0,1268LB0101,2025-01-01,1
ABA-P,Assured Benefits Administrators,2024-01-01,1268.0,ABALB 7116,40.0,1268LB0103,2025-02-28,24
ABA-P,Assured Benefits Administrators,2024-01-01,1268.0,ABALB 7119,3.0,1268LB0106,2025-01-01,2
ABA-P,Assured Benefits Administrators,2024-01-01,1268.0,ABALB 7120,33.0,1268LB0105,2025-02-28,13
ABA-P,Assured Benefits Administrators,2024-01-01,1268.0,ABALB 7122,8.0,1268LB0109,2025-01-01,1
ABA-P,Assured Benefits Administrators,2024-01-01,1268.0,ABALB 7123,9.0,1268LB0108,2025-02-28,1
ABA-P,Assured Benefits Administrators,2024-01-01,1268.0,ABALB 7127,94.0,1268LB0120,2025-02-28,2
ABA-P,Assured Benefits Administrators,2024-01-01,1268.0,ABALB 7128,26.0,1268LB0121,2025-02-28,7
ABA-P,Assured Benefits Administrators,2024-01-01,1268.0,ABALB 7134,66.0,1268LB0127,2025-02-28,13
ABA-P,Assured Benefits Administrators,2024-01-01,1268.0,ABALB 7135,47.0,1268LB0129,2025-02-28,13
ABA-P,Assured Benefits Administrators,2024-01-01,1268.0,ABALB 7136,31.0,1268LB0131,2025-02-28,9
ABA-P,Assured Benefits Administrators,2024-01-01,1268.0,ABALB 7137,29.0,1268LB0130,2025-02-28,4
ABA-P,Assured Benefits Administrators,2024-01-01,1268.0,ABALB 7139,11.0,1268LB0133,2025-02-28,7
ABA-P,Assured Benefits Administrators,2024-01-01,1268.0,ABALB 7141,15.0,1268LB0135,2025-01-31,10
ABA-P,Assured Benefits Administrators,2024-01-01,1268.0,ABALB 7142,23.0,1268LB0136,2025-01-02,2
ABA-P,Assured Benefits Administrators,2024-01-01,1268.0,ABALB 7143,35.0,1268LB0137,2025-02-28,16
ABA-P,Assured Benefits Administrators,2024-01-01,1268.0,ABALB 7145,31.0,1268LB0139,2025-02-28,1
ABA-P,Assured Benefits Administrators,2024-01-01,1268.0,ABALB ABA6132,48.0,1268LB0002,2025-01-01,6
ABA-P,Assured Benefits Administrators,2024-01-01,1268.0,ABALB ABA6190,175.0,1268LB0011,2025-01-01,14
ABA-P,Assured Benefits Administrators,2024-01-01,1268.0,ABAPO 2740,78.0,1268PO0006,2025-02-28,61
ABA-P,Assured Benefits Administrators,2024-01-01,1268.0,ABAPO 7520,10.0,1268PO0014,2025-01-31,4
ABA-P,Assured Benefits Administrators,2024-01-01,1268.0,ADALB 7002,22.0,1268LB0013,2025-01-01,1
ABA-P,Assured Benefits Administrators,2024-02-01,1268.0,ABA 9487,7.0,1268A30001,2025-01-01,3
ABA-P,Assured Benefits Administrators,2024-02-01,1268.0,ABALB 6123,34.0,1268LB0128,2025-02-28,3
ABA-P,Assured Benefits Administrators,2024-02-01,1268.0,ABALB 6246,13.0,1268LB0023,2025-01-01,2
ABA-P,Assured Benefits Administrators,2024-02-01,1268.0,ABALB 6261,37.0,1268LB0025,2025-01-01,1
ABA-P,Assured Benefits Administrators,2024-02-01,1268.0,ABALB 6270,36.0,1268LB0064,2025-01-01,8
ABA-P,Assured Benefits Administrators,2024-02-01,1268.0,ABALB 6272,50.0,1268LB0080,2025-01-01,11
ABA-P,Assured Benefits Administrators,2024-02-01,1268.0,ABALB 6434,11.0,1268LB0116,2025-02-28,1
ABA-P,Assured Benefits Administrators,2024-02-01,1268.0,ABALB 6572,33.0,1268LB0118,2025-01-31,4
ABA-P,Assured Benefits Administrators,2024-02-01,1268.0,ABALB 7003,10.0,1268LB0014,2025-01-01,6
ABA-P,Assured Benefits Administrators,2024-02-01,1268.0,ABALB 7006,6.0,1268LB0017,2025-01-01,2
ABA-P,Assured Benefits Administrators,2024-02-01,1268.0,ABALB 7010,6.0,1268LB0022,2025-01-01,1
ABA-P,Assured Benefits Administrators,2024-02-01,1268.0,ABALB 7013,11.0,1268LB0033,2025-01-01,4
ABA-P,Assured Benefits Administrators,2024-02-01,1268.0,ABALB 7014,21.0,1268LB0024,2025-01-01,7
ABA-P,Assured Benefits Administrators,2024-02-01,1268.0,ABALB 7016,32.0,1268LB0028,2025-01-01,6
ABA-P,Assured Benefits Administrators,2024-02-01,1268.0,ABALB 7020,11.0,1268LB0030,2025-01-01,2
ABA-P,Assured Benefits Administrators,2024-02-01,1268.0,ABALB 7024,22.0,1268LB0035,2025-01-01,3
ABA-P,Assured Benefits Administrators,2024-02-01,1268.0,ABALB 7033,27.0,1268LB0044,2025-01-01,5
ABA-P,Assured Benefits Administrators,2024-02-01,1268.0,ABALB 7055,39.0,1268LB0049,2025-01-01,16
ABA-P,Assured Benefits Administrators,2024-02-01,1268.0,ABALB 7056,34.0,1268LB0050,2025-01-01,8
ABA-P,Assured Benefits Administrators,2024-02-01,1268.0,ABALB 7058,37.0,1268LB0051,2025-01-01,11
ABA-P,Assured Benefits Administrators,2024-02-01,1268.0,ABALB 7062,27.0,1268LB0054,2025-01-01,1
ABA-P,Assured Benefits Administrators,2024-02-01,1268.0,ABALB 7067,4.0,1268LB0061,2025-01-01,2
ABA-P,Assured Benefits Administrators,2024-02-01,1268.0,ABALB 7072,25.0,1268LB0065,2025-01-01,16
ABA-P,Assured Benefits Administrators,2024-02-01,1268.0,ABALB 7081,80.0,1268LB0074,2025-01-01,32
ABA-P,Assured Benefits Administrators,2024-02-01,1268.0,ABALB 7082,20.0,1268LB0075,2025-01-01,8
ABA-P,Assured Benefits Administrators,2024-02-01,1268.0,ABALB 7085,37.0,1268LB0078,2025-01-01,1
ABA-P,Assured Benefits Administrators,2024-02-01,1268.0,ABALB 7088,24.0,1268LB0083,2025-01-01,2
ABA-P,Assured Benefits Administrators,2024-02-01,1268.0,ABALB 7094,42.0,1268LB0084,2025-01-01,1
ABA-P,Assured Benefits Administrators,2024-02-01,1268.0,ABALB 7097,13.0,1268LB0088,2025-01-31,1
ABA-P,Assured Benefits Administrators,2024-02-01,1268.0,ABALB 7103,29.0,1268LB0092,2025-02-28,6
ABA-P,Assured Benefits Administrators,2024-02-01,1268.0,ABALB 7104,18.0,1268LB0091,2025-02-28,5
ABA-P,Assured Benefits Administrators,2024-02-01,1268.0,ABALB 7105,9.0,1268LB0093,2025-02-28,1
ABA-P,Assured Benefits Administrators,2024-02-01,1268.0,ABALB 7113,66.0,1268LB0100,2025-02-28,33
ABA-P,Assured Benefits Administrators,2024-02-01,1268.0,ABALB 7116,40.0,1268LB0103,2025-02-28,24
ABA-P,Assured Benefits Administrators,2024-02-01,1268.0,ABALB 7119,3.0,1268LB0106,2025-01-01,4
ABA-P,Assured Benefits Administrators,2024-02-01,1268.0,ABALB 7120,33.0,1268LB0105,2025-02-28,10
ABA-P,Assured Benefits Administrators,2024-02-01,1268.0,ABALB 7122,8.0,1268LB0109,2025-01-01,1
ABA-P,Assured Benefits Administrators,2024-02-01,1268.0,ABALB 7127,94.0,1268LB0120,2025-02-28,15
ABA-P,Assured Benefits Administrators,2024-02-01,1268.0,ABALB 7128,26.0,1268LB0121,2025-02-28,5
ABA-P,Assured Benefits Administrators,2024-02-01,1268.0,ABALB 7132,11.0,1268LB0125,2025-01-01,1
ABA-P,Assured Benefits Administrators,2024-02-01,1268.0,ABALB 7133,32.0,1268LB0126,2025-02-28,1
ABA-P,Assured Benefits Administrators,2024-02-01,1268.0,ABALB 7134,66.0,1268LB0127,2025-02-28,9
ABA-P,Assured Benefits Administrators,2024-02-01,1268.0,ABALB 7135,47.0,1268LB0129,2025-02-28,8
ABA-P,Assured Benefits Administrators,2024-02-01,1268.0,ABALB 7137,29.0,1268LB0130,2025-02-28,9
ABA-P,Assured Benefits Administrators,2024-02-01,1268.0,ABALB 7139,11.0,1268LB0133,2025-02-28,3
ABA-P,Assured Benefits Administrators,2024-02-01,1268.0,ABALB 7141,15.0,1268LB0135,2025-01-31,5
ABA-P,Assured Benefits Administrators,2024-02-01,1268.0,ABALB 7142,23.0,1268LB0136,2025-01-02,3
ABA-P,Assured Benefits Administrators,2024-02-01,1268.0,ABALB 7143,35.0,1268LB0137,2025-02-28,5
ABA-P,Assured Benefits Administrators,2024-02-01,1268.0,ABALB A7087,25.0,1268LB0089,2025-02-28,1
ABA-P,Assured Benefits Administrators,2024-02-01,1268.0,ABALB ABA6132,48.0,1268LB0002,2025-01-01,3
ABA-P,Assured Benefits Administrators,2024-02-01,1268.0,ABALB ABA6190,175.0,1268LB0011,2025-01-01,11
ABA-P,Assured Benefits Administrators,2024-02-01,1268.0,ABAPO 2740,78.0,1268PO0006,2025-02-28,20
ABA-P,Assured Benefits Administrators,2024-02-01,1268.0,ADALB 7002,22.0,1268LB0013,2025-01-01,3
ABA-P,Assured Benefits Administrators,2024-03-01,1268.0,ABA 9487,7.0,1268A30001,2025-01-01,2
ABA-P,Assured Benefits Administrators,2024-03-01,1268.0,ABALB 6123,34.0,1268LB0128,2025-02-28,3
ABA-P,Assured Benefits Administrators,2024-03-01,1268.0,ABALB 6246,13.0,1268LB0023,2025-01-01,12
ABA-P,Assured Benefits Administrators,2024-03-01,1268.0,ABALB 6270,36.0,1268LB0064,2025-01-01,6
ABA-P,Assured Benefits Administrators,2024-03-01,1268.0,ABALB 6272,50.0,1268LB0080,2025-01-01,8
ABA-P,Assured Benefits Administrators,2024-03-01,1268.0,ABALB 6434,11.0,1268LB0116,2025-02-28,4
ABA-P,Assured Benefits Administrators,2024-03-01,1268.0,ABALB 6572,33.0,1268LB0118,2025-01-31,3
ABA-P,Assured Benefits Administrators,2024-03-01,1268.0,ABALB 7006,6.0,1268LB0017,2025-01-01,1
ABA-P,Assured Benefits Administrators,2024-03-01,1268.0,ABALB 7010,6.0,1268LB0022,2025-01-01,3
ABA-P,Assured Benefits Administrators,2024-03-01,1268.0,ABALB 7013,11.0,1268LB0033,2025-01-01,2
ABA-P,Assured Benefits Administrators,2024-03-01,1268.0,ABALB 7014,21.0,1268LB0024,2025-01-01,8
ABA-P,Assured Benefits Administrators,2024-03-01,1268.0,ABALB 7016,32.0,1268LB0028,2025-01-01,15
ABA-P,Assured Benefits Administrators,2024-03-01,1268.0,ABALB 7024,22.0,1268LB0035,2025-01-01,2
ABA-P,Assured Benefits Administrators,2024-03-01,1268.0,ABALB 7033,27.0,1268LB0044,2025-01-01,1
ABA-P,Assured Benefits Administrators,2024-03-01,1268.0,ABALB 7052,1.0,1268LB0046,2025-01-01,3
ABA-P,Assured Benefits Administrators,2024-03-01,1268.0,ABALB 7055,39.0,1268LB0049,2025-01-01,11
ABA-P,Assured Benefits Administrators,2024-03-01,1268.0,ABALB 7056,34.0,1268LB0050,2025-01-01,11
ABA-P,Assured Benefits Administrators,2024-03-01,1268.0,ABALB 7058,37.0,1268LB0051,2025-01-01,6
ABA-P,Assured Benefits Administrators,2024-03-01,1268.0,ABALB 7062,27.0,1268LB0054,2025-01-01,5
ABA-P,Assured Benefits Administrators,2024-03-01,1268.0,ABALB 7067,4.0,1268LB0061,2025-01-01,6
ABA-P,Assured Benefits Administrators,2024-03-01,1268.0,ABALB 7072,25.0,1268LB0065,2025-01-01,12
ABA-P,Assured Benefits Administrators,2024-03-01,1268.0,ABALB 7081,80.0,1268LB0074,2025-01-01,52
ABA-P,Assured Benefits Administrators,2024-03-01,1268.0,ABALB 7082,20.0,1268LB0075,2025-01-01,2
ABA-P,Assured Benefits Administrators,2024-03-01,1268.0,ABALB 7085,37.0,1268LB0078,2025-01-01,5
ABA-P,Assured Benefits Administrators,2024-03-01,1268.0,ABALB 7088,24.0,1268LB0083,2025-01-01,19
ABA-P,Assured Benefits Administrators,2024-03-01,1268.0,ABALB 7094,42.0,1268LB0084,2025-01-01,3
ABA-P,Assured Benefits Administrators,2024-03-01,1268.0,ABALB 7103,29.0,1268LB0092,2025-02-28,5
ABA-P,Assured Benefits Administrators,2024-03-01,1268.0,ABALB 7104,18.0,1268LB0091,2025-02-28,13
ABA-P,Assured Benefits Administrators,2024-03-01,1268.0,ABALB 7113,66.0,1268LB0100,2025-02-28,29
ABA-P,Assured Benefits Administrators,2024-03-01,1268.0,ABALB 7116,40.0,1268LB0103,2025-02-28,17
ABA-P,Assured Benefits Administrators,2024-03-01,1268.0,ABALB 7120,33.0,1268LB0105,2025-02-28,9
ABA-P,Assured Benefits Administrators,2024-03-01,1268.0,ABALB 7123,9.0,1268LB0108,2025-02-28,1
ABA-P,Assured Benefits Administrators,2024-03-01,1268.0,ABALB 7127,94.0,1268LB0120,2025-02-28,6
ABA-P,Assured Benefits Administrators,2024-03-01,1268.0,ABALB 7128,26.0,1268LB0121,2025-02-28,3
ABA-P,Assured Benefits Administrators,2024-03-01,1268.0,ABALB 7129,10.0,1268LB0122,2025-01-01,1
ABA-P,Assured Benefits Administrators,2024-03-01,1268.0,ABALB 7132,11.0,1268LB0125,2025-01-01,2
ABA-P,Assured Benefits Administrators,2024-03-01,1268.0,ABALB 7134,66.0,1268LB0127,2025-02-28,2
ABA-P,Assured Benefits Administrators,2024-03-01,1268.0,ABALB 7135,47.0,1268LB0129,2025-02-28,5
ABA-P,Assured Benefits Administrators,2024-03-01,1268.0,ABALB 7139,11.0,1268LB0133,2025-02-28,3
ABA-P,Assured Benefits Administrators,2024-03-01,1268.0,ABALB 7141,15.0,1268LB0135,2025-01-31,8
ABA-P,Assured Benefits Administrators,2024-03-01,1268.0,ABALB 7142,23.0,1268LB0136,2025-01-02,7
ABA-P,Assured Benefits Administrators,2024-03-01,1268.0,ABALB 7143,35.0,1268LB0137,2025-02-28,13
ABA-P,Assured Benefits Administrators,2024-03-01,1268.0,ABALB 7145,31.0,1268LB0139,2025-02-28,4
ABA-P,Assured Benefits Administrators,2024-03-01,1268.0,ABALB 7146,47.0,1268LB0140,2025-02-28,1
ABA-P,Assured Benefits Administrators,2024-03-01,1268.0,ABALB A7087,25.0,1268LB0089,2025-02-28,13
ABA-P,Assured Benefits Administrators,2024-03-01,1268.0,ABALB ABA6132,48.0,1268LB0002,2025-01-01,1
ABA-P,Assured Benefits Administrators,2024-03-01,1268.0,ABALB ABA6190,175.0,1268LB0011,2025-01-01,12
ABA-P,Assured Benefits Administrators,2024-03-01,1268.0,ABAPO 2740,78.0,1268PO0006,2025-02-28,30
ABA-P,Assured Benefits Administrators,2024-03-01,1268.0,ABAPO 7520,10.0,1268PO0014,2025-01-31,1
ABA-P,Assured Benefits Administrators,2024-04-01,1268.0,ABA 9487,7.0,1268A30001,2025-01-01,6
ABA-P,Assured Benefits Administrators,2024-04-01,1268.0,ABALB 6246,13.0,1268LB0023,2025-01-01,1
ABA-P,Assured Benefits Administrators,2024-04-01,1268.0,ABALB 6261,37.0,1268LB0025,2025-01-01,2
ABA-P,Assured Benefits Administrators,2024-04-01,1268.0,ABALB 6270,36.0,1268LB0064,2025-01-01,2
ABA-P,Assured Benefits Administrators,2024-04-01,1268.0,ABALB 6272,50.0,1268LB0080,2025-01-01,3
ABA-P,Assured Benefits Administrators,2024-04-01,1268.0,ABALB 6434,11.0,1268LB0116,2025-02-28,2
ABA-P,Assured Benefits Administrators,2024-04-01,1268.0,ABALB 6552,11.0,1268LB0112,2025-01-31,3
ABA-P,Assured Benefits Administrators,2024-04-01,1268.0,ABALB 6572,33.0,1268LB0118,2025-01-31,1
ABA-P,Assured Benefits Administrators,2024-04-01,1268.0,ABALB 7003,10.0,1268LB0014,2025-01-01,7
ABA-P,Assured Benefits Administrators,2024-04-01,1268.0,ABALB 7006,6.0,1268LB0017,2025-01-01,1
ABA-P,Assured Benefits Administrators,2024-04-01,1268.0,ABALB 7010,6.0,1268LB0022,2025-01-01,1
ABA-P,Assured Benefits Administrators,2024-04-01,1268.0,ABALB 7013,11.0,1268LB0033,2025-01-01,6
ABA-P,Assured Benefits Administrators,2024-04-01,1268.0,ABALB 7014,21.0,1268LB0024,2025-01-01,14
ABA-P,Assured Benefits Administrators,2024-04-01,1268.0,ABALB 7016,32.0,1268LB0028,2025-01-01,8
ABA-P,Assured Benefits Administrators,2024-04-01,1268.0,ABALB 7020,11.0,1268LB0030,2025-01-01,3
ABA-P,Assured Benefits Administrators,2024-04-01,1268.0,ABALB 7024,22.0,1268LB0035,2025-01-01,8
ABA-P,Assured Benefits Administrators,2024-04-01,1268.0,ABALB 7033,27.0,1268LB0044,2025-01-01,4
ABA-P,Assured Benefits Administrators,2024-04-01,1268.0,ABALB 7055,39.0,1268LB0049,2025-01-01,25
ABA-P,Assured Benefits Administrators,2024-04-01,1268.0,ABALB 7056,34.0,1268LB0050,2025-01-01,18
ABA-P,Assured Benefits Administrators,2024-04-01,1268.0,ABALB 7058,37.0,1268LB0051,2025-01-01,13
ABA-P,Assured Benefits Administrators,2024-04-01,1268.0,ABALB 7062,27.0,1268LB0054,2025-01-01,2
ABA-P,Assured Benefits Administrators,2024-04-01,1268.0,ABALB 7067,4.0,1268LB0061,2025-01-01,2
ABA-P,Assured Benefits Administrators,2024-04-01,1268.0,ABALB 7070,11.0,1268LB0063,2025-01-01,1
ABA-P,Assured Benefits Administrators,2024-04-01,1268.0,ABALB 7072,25.0,1268LB0065,2025-01-01,7
ABA-P,Assured Benefits Administrators,2024-04-01,1268.0,ABALB 7076,16.0,1268LB0070,2025-01-01,4
ABA-P,Assured Benefits Administrators,2024-04-01,1268.0,ABALB 7081,80.0,1268LB0074,2025-01-01,43
ABA-P,Assured Benefits Administrators,2024-04-01,1268.0,ABALB 7082,20.0,1268LB0075,2025-01-01,3
ABA-P,Assured Benefits Administrators,2024-04-01,1268.0,ABALB 7085,37.0,1268LB0078,2025-01-01,9
ABA-P,Assured Benefits Administrators,2024-04-01,1268.0,ABALB 7088,24.0,1268LB0083,2025-01-01,1
ABA-P,Assured Benefits Administrators,2024-04-01,1268.0,ABALB 7094,42.0,1268LB0084,2025-01-01,5
ABA-P,Assured Benefits Administrators,2024-04-01,1268.0,ABALB 7097,13.0,1268LB0088,2025-01-31,2
ABA-P,Assured Benefits Administrators,2024-04-01,1268.0,ABALB 7098,6.0,1268LB0090,2025-02-28,2
ABA-P,Assured Benefits Administrators,2024-04-01,1268.0,ABALB 7103,29.0,1268LB0092,2025-02-28,2
ABA-P,Assured Benefits Administrators,2024-04-01,1268.0,ABALB 7104,18.0,1268LB0091,2025-02-28,3
ABA-P,Assured Benefits Administrators,2024-04-01,1268.0,ABALB 7113,66.0,1268LB0100,2025-02-28,24
ABA-P,Assured Benefits Administrators,2024-04-01,1268.0,ABALB 7115,10.0,1268LB0101,2025-01-01,1
ABA-P,Assured Benefits Administrators,2024-04-01,1268.0,ABALB 7116,40.0,1268LB0103,2025-02-28,3
ABA-P,Assured Benefits Administrators,2024-04-01,1268.0,ABALB 7120,33.0,1268LB0105,2025-02-28,6
ABA-P,Assured Benefits Administrators,2024-04-01,1268.0,ABALB 7122,8.0,1268LB0109,2025-01-01,3
ABA-P,Assured Benefits Administrators,2024-04-01,1268.0,ABALB 7123,9.0,1268LB0108,2025-02-28,1
ABA-P,Assured Benefits Administrators,2024-04-01,1268.0,ABALB 7127,94.0,1268LB0120,2025-02-28,8
ABA-P,Assured Benefits Administrators,2024-04-01,1268.0,ABALB 7128,26.0,1268LB0121,2025-02-28,4
ABA-P,Assured Benefits Administrators,2024-04-01,1268.0,ABALB 7129,10.0,1268LB0122,2025-01-01,6
ABA-P,Assured Benefits Administrators,2024-04-01,1268.0,ABALB 7134,66.0,1268LB0127,2025-02-28,2
ABA-P,Assured Benefits Administrators,2024-04-01,1268.0,ABALB 7135,47.0,1268LB0129,2025-02-28,1
ABA-P,Assured Benefits Administrators,2024-04-01,1268.0,ABALB 7136,31.0,1268LB0131,2025-02-28,1
ABA-P,Assured Benefits Administrators,2024-04-01,1268.0,ABALB 7137,29.0,1268LB0130,2025-02-28,5
ABA-P,Assured Benefits Administrators,2024-04-01,1268.0,ABALB 7139,11.0,1268LB0133,2025-02-28,2
ABA-P,Assured Benefits Administrators,2024-04-01,1268.0,ABALB 7141,15.0,1268LB0135,2025-01-31,9
ABA-P,Assured Benefits Administrators,2024-04-01,1268.0,ABALB 7142,23.0,1268LB0136,2025-01-02,8
ABA-P,Assured Benefits Administrators,2024-04-01,1268.0,ABALB 7143,35.0,1268LB0137,2025-02-28,5
ABA-P,Assured Benefits Administrators,2024-04-01,1268.0,ABALB 7144,51.0,1268LB0138,2025-02-28,4
ABA-P,Assured Benefits Administrators,2024-04-01,1268.0,ABALB 7146,47.0,1268LB0140,2025-02-28,20
ABA-P,Assured Benefits Administrators,2024-04-01,1268.0,ABALB ABA6132,48.0,1268LB0002,2025-01-01,2
ABA-P,Assured Benefits Administrators,2024-04-01,1268.0,ABALB ABA6190,175.0,1268LB0011,2025-01-01,16
ABA-P,Assured Benefits Administrators,2024-04-01,1268.0,ABAPO 2740,78.0,1268PO0006,2025-02-28,32
ABA-P,Assured Benefits Administrators,2024-04-01,1268.0,ABAPO 7520,10.0,1268PO0014,2025-01-31,2
ABA-P,Assured Benefits Administrators,2024-04-01,1268.0,ADALB 7002,22.0,1268LB0013,2025-01-01,1
ABA-P,Assured Benefits Administrators,2024-05-01,1268.0,ABA 9487,7.0,1268A30001,2025-01-01,14
ABA-P,Assured Benefits Administrators,2024-05-01,1268.0,ABALB 6246,13.0,1268LB0023,2025-01-01,6
ABA-P,Assured Benefits Administrators,2024-05-01,1268.0,ABALB 6261,37.0,1268LB0025,2025-01-01,2
ABA-P,Assured Benefits Administrators,2024-05-01,1268.0,ABALB 6270,36.0,1268LB0064,2025-01-01,6
ABA-P,Assured Benefits Administrators,2024-05-01,1268.0,ABALB 6272,50.0,1268LB0080,2025-01-01,27
ABA-P,Assured Benefits Administrators,2024-05-01,1268.0,ABALB 6434,11.0,1268LB0116,2025-02-28,1
ABA-P,Assured Benefits Administrators,2024-05-01,1268.0,ABALB 6552,11.0,1268LB0112,2025-01-31,1
ABA-P,Assured Benefits Administrators,2024-05-01,1268.0,ABALB 6572,33.0,1268LB0118,2025-01-31,3
ABA-P,Assured Benefits Administrators,2024-05-01,1268.0,ABALB 7003,10.0,1268LB0014,2025-01-01,5
ABA-P,Assured Benefits Administrators,2024-05-01,1268.0,ABALB 7006,6.0,1268LB0017,2025-01-01,1
ABA-P,Assured Benefits Administrators,2024-05-01,1268.0,ABALB 7013,11.0,1268LB0033,2025-01-01,2
ABA-P,Assured Benefits Administrators,2024-05-01,1268.0,ABALB 7014,21.0,1268LB0024,2025-01-01,2
ABA-P,Assured Benefits Administrators,2024-05-01,1268.0,ABALB 7052,1.0,1268LB0046,2025-01-01,2
ABA-P,Assured Benefits Administrators,2024-05-01,1268.0,ABALB 7055,39.0,1268LB0049,2025-01-01,13
ABA-P,Assured Benefits Administrators,2024-05-01,1268.0,ABALB 7056,34.0,1268LB0050,2025-01-01,4
ABA-P,Assured Benefits Administrators,2024-05-01,1268.0,ABALB 7058,37.0,1268LB0051,2025-01-01,4
ABA-P,Assured Benefits Administrators,2024-05-01,1268.0,ABALB 7062,27.0,1268LB0054,2025-01-01,6
ABA-P,Assured Benefits Administrators,2024-05-01,1268.0,ABALB 7067,4.0,1268LB0061,2025-01-01,9
ABA-P,Assured Benefits Administrators,2024-05-01,1268.0,ABALB 7072,25.0,1268LB0065,2025-01-01,8
ABA-P,Assured Benefits Administrators,2024-05-01,1268.0,ABALB 7076,16.0,1268LB0070,2025-01-01,2
ABA-P,Assured Benefits Administrators,2024-05-01,1268.0,ABALB 7081,80.0,1268LB0074,2025-01-01,23
ABA-P,Assured Benefits Administrators,2024-05-01,1268.0,ABALB 7082,20.0,1268LB0075,2025-01-01,3
ABA-P,Assured Benefits Administrators,2024-05-01,1268.0,ABALB 7085,37.0,1268LB0078,2025-01-01,7
ABA-P,Assured Benefits Administrators,2024-05-01,1268.0,ABALB 7088,24.0,1268LB0083,2025-01-01,1
ABA-P,Assured Benefits Administrators,2024-05-01,1268.0,ABALB 7094,42.0,1268LB0084,2025-01-01,6
ABA-P,Assured Benefits Administrators,2024-05-01,1268.0,ABALB 7097,13.0,1268LB0088,2025-01-31,2
ABA-P,Assured Benefits Administrators,2024-05-01,1268.0,ABALB 7098,6.0,1268LB0090,2025-02-28,3
ABA-P,Assured Benefits Administrators,2024-05-01,1268.0,ABALB 7103,29.0,1268LB0092,2025-02-28,5
ABA-P,Assured Benefits Administrators,2024-05-01,1268.0,ABALB 7104,18.0,1268LB0091,2025-02-28,8
ABA-P,Assured Benefits Administrators,2024-05-01,1268.0,ABALB 7105,9.0,1268LB0093,2025-02-28,4
ABA-P,Assured Benefits Administrators,2024-05-01,1268.0,ABALB 7113,66.0,1268LB0100,2025-02-28,24
ABA-P,Assured Benefits Administrators,2024-05-01,1268.0,ABALB 7115,10.0,1268LB0101,2025-01-01,2
ABA-P,Assured Benefits Administrators,2024-05-01,1268.0,ABALB 7116,40.0,1268LB0103,2025-02-28,19
ABA-P,Assured Benefits Administrators,2024-05-01,1268.0,ABALB 7119,3.0,1268LB0106,2025-01-01,4
ABA-P,Assured Benefits Administrators,2024-05-01,1268.0,ABALB 7120,33.0,1268LB0105,2025-02-28,20
ABA-P,Assured Benefits Administrators,2024-05-01,1268.0,ABALB 7123,9.0,1268LB0108,2025-02-28,6
ABA-P,Assured Benefits Administrators,2024-05-01,1268.0,ABALB 7127,94.0,1268LB0120,2025-02-28,11
ABA-P,Assured Benefits Administrators,2024-05-01,1268.0,ABALB 7128,26.0,1268LB0121,2025-02-28,1
ABA-P,Assured Benefits Administrators,2024-05-01,1268.0,ABALB 7129,10.0,1268LB0122,2025-01-01,1
ABA-P,Assured Benefits Administrators,2024-05-01,1268.0,ABALB 7133,32.0,1268LB0126,2025-02-28,3
ABA-P,Assured Benefits Administrators,2024-05-01,1268.0,ABALB 7134,66.0,1268LB0127,2025-02-28,3
ABA-P,Assured Benefits Administrators,2024-05-01,1268.0,ABALB 7135,47.0,1268LB0129,2025-02-28,4
ABA-P,Assured Benefits Administrators,2024-05-01,1268.0,ABALB 7136,31.0,1268LB0131,2025-02-28,1
ABA-P,Assured Benefits Administrators,2024-05-01,1268.0,ABALB 7137,29.0,1268LB0130,2025-02-28,2
ABA-P,Assured Benefits Administrators,2024-05-01,1268.0,ABALB 7139,11.0,1268LB0133,2025-02-28,4
ABA-P,Assured Benefits Administrators,2024-05-01,1268.0,ABALB 7142,23.0,1268LB0136,2025-01-02,5
ABA-P,Assured Benefits Administrators,2024-05-01,1268.0,ABALB 7143,35.0,1268LB0137,2025-02-28,14
ABA-P,Assured Benefits Administrators,2024-05-01,1268.0,ABALB 7144,51.0,1268LB0138,2025-02-28,5
ABA-P,Assured Benefits Administrators,2024-05-01,1268.0,ABALB 7145,31.0,1268LB0139,2025-02-28,7
ABA-P,Assured Benefits Administrators,2024-05-01,1268.0,ABALB 7146,47.0,1268LB0140,2025-02-28,5
ABA-P,Assured Benefits Administrators,2024-05-01,1268.0,ABALB ABA6190,175.0,1268LB0011,2025-01-01,24
